ws,ov,pos,md,wf1
150,50,L,4,0.954208064
150,75,L,4,0.940590004
50,25,L,4,0.882844979
50,50,L,4,0.850005834
50,75,L,5,0.911830014
150,25,R,4,0.785313791
100,25,R,5,0.871733733
100,50,R,5,0.876469704
100,75,R,5,0.868034330
150,50,R,5,0.909571311
150,75,R,5,0.869403947
50,25,R,5,0.824913583
50,50,R,5,0.828965379
50,75,R,5,0.813852578
100,25,C,4,0.858431915
100,50,C,4,0.855166490
100,75,C,4,0.876489496
150,25,C,4,0.800607656
150,75,C,4,0.870198361
150,50,C,4,0.901958894
50,25,C,5,0.832060222
50,50,C,5,0.826477123
50,75,C,5,0.835260051
100,25,L,4,0.918469645
100,50,L,4,0.930962170
100,75,L,4,0.942860622
150,25,L,4,0.927984873
150,50,L,4,0.949607610
150,75,L,4,0.930628087
50,25,L,4,0.834907915
50,50,L,4,0.881712903
50,75,L,5,0.903727686
150,25,R,4,0.790018372
100,25,R,5,0.865995365
100,50,R,5,0.858390417
100,75,R,5,0.862990749
150,50,R,5,0.913735330
150,75,R,5,0.903383399
50,25,R,5,0.820677728
50,50,R,5,0.841163862
50,75,R,5,0.831496812
100,25,C,4,0.863814536
100,50,C,4,0.835181878
100,75,C,4,0.853923843
150,25,C,4,0.877528140
150,75,C,4,0.870906480
150,50,C,4,0.840997554
50,25,C,5,0.810450259
50,50,C,5,0.820022059
50,75,C,5,0.821325304
100,25,L,4,0.926903296
100,50,L,4,0.927460782
100,75,L,4,0.935414380
150,25,L,4,0.937152045
150,50,L,4,0.927235458
150,75,L,4,0.945865631
50,25,L,4,0.861495613
50,50,L,4,0.884898617
50,75,L,5,0.905389569
150,25,R,4,0.823377491
100,25,R,5,0.872310029
100,50,R,5,0.884167016
100,75,R,5,0.863245103
150,50,R,5,0.883649012
150,75,R,5,0.890843346
50,25,R,5,0.814060778
50,50,R,5,0.801815686
50,75,R,5,0.811193597
100,25,C,4,0.820029522
100,50,C,4,0.858680068
100,75,C,4,0.815525126
150,25,C,4,0.842353801
150,75,C,4,0.861168420
150,50,C,4,0.882133699
50,25,C,5,0.836731947
50,50,C,5,0.831769765
50,75,C,5,0.818752375
100,25,L,4,0.933008431
100,50,L,4,0.918326051
100,75,L,4,0.925175175
150,25,L,4,0.930471479
150,50,L,4,0.938687969
150,75,L,4,0.944793329
50,25,L,4,0.859047215
50,50,L,4,0.873092382
50,75,L,5,0.903940291
150,25,R,4,0.820877652
100,25,R,5,0.887259776
100,50,R,5,0.848089834
100,75,R,5,0.860823292
150,50,R,5,0.869480154
150,75,R,5,0.884932190
50,25,R,5,0.823541975
50,50,R,5,0.820012198
50,75,R,5,0.821319221
100,25,C,4,0.869685290
100,50,C,4,0.851485144
100,75,C,4,0.843860206
150,25,C,4,0.881589387
150,75,C,4,0.850569972
150,50,C,4,0.884316345
50,25,C,5,0.818718381
50,50,C,5,0.836447104
50,75,C,5,0.828543401
100,25,L,4,0.915353169
100,50,L,4,0.925999021
100,75,L,4,0.928471701
150,25,L,4,0.940643520
150,50,L,4,0.948553652
150,75,L,4,0.937025887
50,25,L,4,0.851837759
50,50,L,4,0.877170428
50,75,L,5,0.914537358
150,25,R,4,0.889445227
100,25,R,5,0.857961396
100,50,R,5,0.870676554
100,75,R,5,0.863212828
150,50,R,5,0.882650911
150,75,R,5,0.900214383
50,25,R,5,0.822406265
50,50,R,5,0.812378151
50,75,R,5,0.826446436
100,25,C,4,0.867717076
100,50,C,4,0.850702574
100,75,C,4,0.861892811
150,25,C,4,0.865575544
150,75,C,4,0.874954394
150,50,C,4,0.841766347
50,25,C,5,0.812934036
50,50,C,5,0.831224069
50,75,C,5,0.844515849
100,25,L,4,0.934705158
100,50,L,4,0.924392500
100,75,L,4,0.920206534
150,25,L,4,0.965455839
150,50,L,4,0.920442761
150,75,L,4,0.949341772
50,25,L,4,0.871932224
50,50,L,4,0.848900800
50,75,L,5,0.911728539
150,25,R,4,0.772276811
100,25,R,5,0.854325498
100,50,R,5,0.849330937
100,75,R,5,0.890378472
150,50,R,5,0.908522121
150,75,R,5,0.879200833
50,25,R,5,0.834196848
50,50,R,5,0.825648672
50,75,R,5,0.813601885
100,25,C,4,0.853505129
100,50,C,4,0.822695880
100,75,C,4,0.844821829
150,25,C,4,0.848767229
150,75,C,4,0.854036191
150,50,C,4,0.846342404
50,25,C,5,0.838184261
50,50,C,5,0.835817488
50,75,C,5,0.848084191
100,25,L,4,0.957125261
100,50,L,4,0.940770308
100,75,L,4,0.911834571
150,25,L,4,0.934468644
150,50,L,4,0.932721875
150,75,L,4,0.929777493
50,25,L,4,0.859128701
50,50,L,4,0.871315749
50,75,L,5,0.913616039
150,25,R,4,0.800234630
100,25,R,5,0.890154696
100,50,R,5,0.878087235
100,75,R,5,0.876184332
150,50,R,5,0.826415966
150,75,R,5,0.876027662
50,25,R,5,0.817143342
50,50,R,5,0.823811879
50,75,R,5,0.832192663
100,25,C,4,0.828803721
100,50,C,4,0.824194142
100,75,C,4,0.841528776
150,25,C,4,0.874055736
150,75,C,4,0.859755544
150,50,C,4,0.861543017
50,25,C,5,0.822409669
50,50,C,5,0.824979441
50,75,C,5,0.832260620
100,25,L,4,0.919154006
100,50,L,4,0.918379896
100,75,L,4,0.932604414
150,25,L,4,0.895133735
150,50,L,4,0.952168578
150,75,L,4,0.931903391
50,25,L,4,0.855231098
50,50,L,4,0.878720192
50,75,L,5,0.918242003
150,25,R,4,0.781478334
100,25,R,5,0.863005374
100,50,R,5,0.858720310
100,75,R,5,0.866096968
150,50,R,5,0.866738693
150,75,R,5,0.881857688
50,25,R,5,0.838494003
50,50,R,5,0.816676848
50,75,R,5,0.828118029
100,25,C,4,0.838828286
100,50,C,4,0.892069880
100,75,C,4,0.857821778
150,25,C,4,0.856671622
150,75,C,4,0.852718048
150,50,C,4,0.866796307
50,25,C,5,0.830820431
50,50,C,5,0.821819831
50,75,C,5,0.814251741
100,25,L,4,0.939276225
100,50,L,4,0.936671787
100,75,L,4,0.909031166
150,25,L,4,0.951912978
150,50,L,4,0.940874516
150,75,L,4,0.942637067
50,25,L,4,0.866803802
50,50,L,4,0.880502929
50,75,L,5,0.919363297
150,25,R,4,0.869469538
100,25,R,5,0.872713796
100,50,R,5,0.859094056
100,75,R,5,0.873652920
150,50,R,5,0.889865825
150,75,R,5,0.873856676
50,25,R,5,0.842393917
50,50,R,5,0.833475462
50,75,R,5,0.822334113
100,25,C,4,0.853013622
100,50,C,4,0.828403800
100,75,C,4,0.829255785
150,25,C,4,0.857951994
150,75,C,4,0.869023401
150,50,C,4,0.859406522
50,25,C,5,0.831029161
50,50,C,5,0.840876545
50,75,C,5,0.822328477
100,25,L,4,0.916391183
100,50,L,4,0.924566574
100,75,L,4,0.924071970
150,25,L,4,0.922890851
150,50,L,4,0.932888067
150,75,L,4,0.937262660
50,25,L,4,0.829027379
50,50,L,4,0.861550779
50,75,L,5,0.914646089
150,25,R,4,0.836711385
100,25,R,5,0.852107158
100,50,R,5,0.856847954
100,75,R,5,0.880469234
150,50,R,5,0.886951376
150,75,R,5,0.894558715
50,25,R,5,0.854223694
50,50,R,5,0.812281212
50,75,R,5,0.817632844
100,25,C,4,0.835341564
100,50,C,4,0.829479311
100,75,C,4,0.857653475
150,25,C,4,0.867752780
150,75,C,4,0.879840538
150,50,C,4,0.851675516
50,25,C,5,0.832124864
50,50,C,5,0.855502590
50,75,C,5,0.841677969
100,25,L,4,0.932414892
100,50,L,4,0.941199939
100,75,L,4,0.934616816
150,25,L,4,0.920805208
150,50,L,4,0.940453110
150,75,L,4,0.934521698
50,25,L,4,0.835521626
50,50,L,4,0.872342529
50,75,L,5,0.911353193
150,25,R,4,0.776128097
100,25,R,5,0.895262825
100,50,R,5,0.860868952
100,75,R,5,0.866449475
150,50,R,5,0.851999409
150,75,R,5,0.872847016
50,25,R,5,0.812562590
50,50,R,5,0.816958412
50,75,R,5,0.821249165
100,25,C,4,0.812581187
100,50,C,4,0.867014524
100,75,C,4,0.861865957
150,25,C,4,0.861919829
150,75,C,4,0.862270030
150,50,C,4,0.869853791
50,25,C,5,0.848750829
50,50,C,5,0.805782720
50,75,C,5,0.830010790
100,25,L,4,0.934227043
100,50,L,4,0.938330348
100,75,L,4,0.938091972
150,25,L,4,0.948030677
150,50,L,4,0.934504280
150,75,L,4,0.937779908
50,25,L,4,0.889634430
50,50,L,4,0.844500933
50,75,L,5,0.916431791
150,25,R,4,0.771897891
100,25,R,5,0.861810403
100,50,R,5,0.861433322
100,75,R,5,0.873371171
150,50,R,5,0.880148236
150,75,R,5,0.872691191
50,25,R,5,0.836773948
50,50,R,5,0.803889922
50,75,R,5,0.831835523
100,25,C,4,0.859533061
100,50,C,4,0.841655538
100,75,C,4,0.788903590
150,25,C,4,0.866518821
150,75,C,4,0.867033596
150,50,C,4,0.876844460
50,25,C,5,0.819611037
50,50,C,5,0.842904314
50,75,C,5,0.812921389
100,25,L,4,0.892995383
100,50,L,4,0.923729266
100,75,L,4,0.909861627
150,25,L,4,0.947153164
150,50,L,4,0.927082463
150,75,L,4,0.949517669
50,25,L,4,0.874669805
50,50,L,4,0.868388423
50,75,L,5,0.924208418
150,25,R,4,0.806305329
100,25,R,5,0.843728372
100,50,R,5,0.881277699
100,75,R,5,0.849607975
150,50,R,5,0.878315675
150,75,R,5,0.877421463
50,25,R,5,0.812225314
50,50,R,5,0.831970747
50,75,R,5,0.815707303
100,25,C,4,0.846159587
100,50,C,4,0.872279284
100,75,C,4,0.830508305
150,25,C,4,0.893033746
150,75,C,4,0.884062825
150,50,C,4,0.841386215
50,25,C,5,0.838066304
50,50,C,5,0.833317452
50,75,C,5,0.830223199
100,25,L,4,0.922892049
100,50,L,4,0.918466120
100,75,L,4,0.927055769
150,25,L,4,0.961502430
150,50,L,4,0.928770745
150,75,L,4,0.943910732
50,25,L,4,0.892657719
50,50,L,4,0.852380088
50,75,L,5,0.910015817
150,25,R,4,0.800011371
100,25,R,5,0.862516454
100,50,R,5,0.868202192
100,75,R,5,0.871541066
150,50,R,5,0.872389699
150,75,R,5,0.887467196
50,25,R,5,0.790049299
50,50,R,5,0.835829549
50,75,R,5,0.830724555
100,25,C,4,0.875784036
100,50,C,4,0.854045896
100,75,C,4,0.818934066
150,25,C,4,0.881304251
150,75,C,4,0.874551792
150,50,C,4,0.830709633
50,25,C,5,0.827058277
50,50,C,5,0.815069942
50,75,C,5,0.828778280
100,25,L,4,0.940819550
100,50,L,4,0.923413602
100,75,L,4,0.925821182
150,25,L,4,0.950653352
150,50,L,4,0.932376161
150,75,L,4,0.926743904
50,25,L,4,0.892367795
50,50,L,4,0.882317498
50,75,L,5,0.899704495
150,25,R,4,0.763208596
100,25,R,5,0.880814016
100,50,R,5,0.880831015
100,75,R,5,0.855258251
150,50,R,5,0.857925891
150,75,R,5,0.892672345
50,25,R,5,0.793559010
50,50,R,5,0.824698922
50,75,R,5,0.816927335
100,25,C,4,0.846071559
100,50,C,4,0.827244463
100,75,C,4,0.858299557
150,25,C,4,0.822119230
150,75,C,4,0.848825789
150,50,C,4,0.899716918
50,25,C,5,0.794183637
50,50,C,5,0.861110117
50,75,C,5,0.840587671
100,25,L,4,0.925332650
100,50,L,4,0.912867216
100,75,L,4,0.930630379
150,25,L,4,0.947811211
150,50,L,4,0.967261657
150,75,L,4,0.944574115
50,25,L,4,0.818642786
50,50,L,4,0.878732899
50,75,L,5,0.912955024
150,25,R,4,0.819533405
100,25,R,5,0.855360021
100,50,R,5,0.851882877
100,75,R,5,0.875596655
150,50,R,5,0.874103631
150,75,R,5,0.901055390
50,25,R,5,0.844751640
50,50,R,5,0.841966045
50,75,R,5,0.847367712
100,25,C,4,0.830047412
100,50,C,4,0.874890142
100,75,C,4,0.833851176
150,25,C,4,0.789836805
150,75,C,4,0.843950452
150,50,C,4,0.889225984
50,25,C,5,0.836303957
50,50,C,5,0.818318000
50,75,C,5,0.828627745
100,25,L,4,0.919853348
100,50,L,4,0.936617149
100,75,L,4,0.936357357
150,25,L,4,0.934955146
150,50,L,4,0.930356330
150,75,L,4,0.938751974
50,25,L,4,0.872648736
50,50,L,4,0.847602958
50,75,L,5,0.918485886
150,25,R,4,0.820601631
100,25,R,5,0.879368612
100,50,R,5,0.854087508
100,75,R,5,0.876826295
150,50,R,5,0.878623252
150,75,R,5,0.883127483
50,25,R,5,0.806861473
50,50,R,5,0.826263275
50,75,R,5,0.834358194
100,25,C,4,0.867219850
100,50,C,4,0.854466461
100,75,C,4,0.843142723
150,25,C,4,0.871234484
150,75,C,4,0.849752272
150,50,C,4,0.845168940
50,25,C,5,0.844149311
50,50,C,5,0.852108894
50,75,C,5,0.835281338
100,25,L,4,0.909226906
100,50,L,4,0.933399595
100,75,L,4,0.930051549
150,25,L,4,0.937540892
150,50,L,4,0.951255701
150,75,L,4,0.951555091
50,25,L,4,0.844633030
50,50,L,4,0.824086506
50,75,L,5,0.913236770
150,25,R,4,0.833706086
100,25,R,5,0.877452696
100,50,R,5,0.881409957
100,75,R,5,0.870559970
150,50,R,5,0.898984174
150,75,R,5,0.863138669
50,25,R,5,0.799946890
50,50,R,5,0.828720332
50,75,R,5,0.811277435
100,25,C,4,0.863351070
100,50,C,4,0.863194114
100,75,C,4,0.844324193
150,25,C,4,0.806317973
150,75,C,4,0.864929839
150,50,C,4,0.835346750
50,25,C,5,0.840295390
50,50,C,5,0.831844321
50,75,C,5,0.830996920
100,25,L,4,0.938825110
100,50,L,4,0.927127894
100,75,L,4,0.939293785
150,25,L,4,0.921997606
150,50,L,4,0.935244853
150,75,L,4,0.935611859
50,25,L,4,0.890839778
50,50,L,4,0.846302303
50,75,L,5,0.922591341
150,25,R,4,0.832360377
100,25,R,5,0.872743623
100,50,R,5,0.862995986
100,75,R,5,0.885420834
150,50,R,5,0.872979434
150,75,R,5,0.882499974
50,25,R,5,0.824684504
50,50,R,5,0.826250600
50,75,R,5,0.828401542
100,25,C,4,0.838054338
100,50,C,4,0.860488276
100,75,C,4,0.856126060
150,25,C,4,0.901341958
150,75,C,4,0.872643469
150,50,C,4,0.856553941
50,25,C,5,0.852349261
50,50,C,5,0.812341464
50,75,C,5,0.820527367
100,25,L,4,0.923572426
100,50,L,4,0.922930158
100,75,L,4,0.916625913
150,25,L,4,0.947485383
150,50,L,4,0.946686777
150,75,L,4,0.946995439
50,25,L,4,0.845750040
50,50,L,4,0.831127660
50,75,L,5,0.908422143
150,25,R,4,0.831521992
100,25,R,5,0.821844400
100,50,R,5,0.860783064
100,75,R,5,0.864052614
150,50,R,5,0.878583944
150,75,R,5,0.896357201
50,25,R,5,0.839443800
50,50,R,5,0.825329173
50,75,R,5,0.817469192
100,25,C,4,0.803929943
100,50,C,4,0.823834545
100,75,C,4,0.863346291
150,25,C,4,0.877676468
150,75,C,4,0.883221350
150,50,C,4,0.843086607
50,25,C,5,0.844850614
50,50,C,5,0.827771322
50,75,C,5,0.837369521
100,25,L,4,0.943433105
100,50,L,4,0.933280719
100,75,L,4,0.928308615
150,25,L,4,0.931920876
150,50,L,4,0.905160987
150,75,L,4,0.931961651
50,25,L,4,0.876190551
50,50,L,4,0.885848062
50,75,L,5,0.904050147
150,25,R,4,0.779174860
100,25,R,5,0.883724045
100,50,R,5,0.855134172
100,75,R,5,0.862328635
150,50,R,5,0.864082084
150,75,R,5,0.885972208
50,25,R,5,0.803545089
50,50,R,5,0.831853559
50,75,R,5,0.826953580
100,25,C,4,0.864069415
100,50,C,4,0.862021883
100,75,C,4,0.853991936
150,25,C,4,0.903332583
150,75,C,4,0.849757860
150,50,C,4,0.891259910
50,25,C,5,0.815840024
50,50,C,5,0.828446265
50,75,C,5,0.821946339
100,25,L,4,0.924286481
100,50,L,4,0.911628416
100,75,L,4,0.919951897
150,25,L,4,0.931513673
150,50,L,4,0.932660898
150,75,L,4,0.931286532
50,25,L,4,0.871918017
50,50,L,4,0.884240631
50,75,L,5,0.911630622
150,25,R,4,0.825360544
100,25,R,5,0.846863292
100,50,R,5,0.864721237
100,75,R,5,0.852544276
150,50,R,5,0.892478620
150,75,R,5,0.866885705
50,25,R,5,0.805747845
50,50,R,5,0.818673912
50,75,R,5,0.819282097
100,25,C,4,0.861746253
100,50,C,4,0.881768048
100,75,C,4,0.837541195
150,25,C,4,0.869650692
150,75,C,4,0.857924843
150,50,C,4,0.858011721
50,25,C,5,0.818771958
50,50,C,5,0.810359960
50,75,C,5,0.824166612
100,25,L,4,0.943560403
100,50,L,4,0.950096001
100,75,L,4,0.925820415
150,25,L,4,0.929856630
150,50,L,4,0.953296193
150,75,L,4,0.942195452
50,25,L,4,0.848212417
50,50,L,4,0.848782805
50,75,L,5,0.902390169
150,25,R,4,0.797102331
100,25,R,5,0.851827596
100,50,R,5,0.878846414
100,75,R,5,0.841514232
150,50,R,5,0.855199054
150,75,R,5,0.876255919
50,25,R,5,0.826534560
50,50,R,5,0.823444250
50,75,R,5,0.829991516
100,25,C,4,0.878133392
100,50,C,4,0.860430180
100,75,C,4,0.862566340
150,25,C,4,0.875588483
150,75,C,4,0.865088218
150,50,C,4,0.851137461
50,25,C,5,0.806562039
50,50,C,5,0.846986609
50,75,C,5,0.816260303
100,25,L,4,0.925054889
100,50,L,4,0.915143268
100,75,L,4,0.917851983
150,25,L,4,0.948222507
150,50,L,4,0.933614581
150,75,L,4,0.922427973
50,25,L,4,0.877310783
50,50,L,4,0.881708337
50,75,L,5,0.918589772
150,25,R,4,0.790166088
100,25,R,5,0.892552546
100,50,R,5,0.853450363
100,75,R,5,0.894857272
150,50,R,5,0.875104553
150,75,R,5,0.893937373
50,25,R,5,0.838994501
50,50,R,5,0.830136637
50,75,R,5,0.844234324
100,25,C,4,0.871567521
100,50,C,4,0.821374137
100,75,C,4,0.839224043
150,25,C,4,0.846406962
150,75,C,4,0.828847558
150,50,C,4,0.875489553
50,25,C,5,0.805503780
50,50,C,5,0.813415047
50,75,C,5,0.831991977
100,25,L,4,0.916183547
100,50,L,4,0.938536261
100,75,L,4,0.920463828
150,25,L,4,0.941285463
150,50,L,4,0.932895876
150,75,L,4,0.941567170
50,25,L,4,0.862574018
50,50,L,4,0.887554005
50,75,L,5,0.920201624
150,25,R,4,0.793348242
100,25,R,5,0.883731085
100,50,R,5,0.852119989
100,75,R,5,0.870866441
150,50,R,5,0.876192766
150,75,R,5,0.843221900
50,25,R,5,0.817156028
50,50,R,5,0.838108846
50,75,R,5,0.817136548
100,25,C,4,0.850388162
100,50,C,4,0.829574117
100,75,C,4,0.847858400
150,25,C,4,0.821369806
150,75,C,4,0.874422949
150,50,C,4,0.907446106
50,25,C,5,0.848130014
50,50,C,5,0.830189751
50,75,C,5,0.836627114
100,25,L,4,0.913431298
100,50,L,4,0.921781060
100,75,L,4,0.915302293
150,25,L,4,0.948898321
150,50,L,4,0.936730726
150,75,L,4,0.941513650
50,25,L,4,0.878780827
50,50,L,4,0.871403736
50,75,L,5,0.913928460
150,25,R,4,0.783006211
100,25,R,5,0.873746007
100,50,R,5,0.855584288
100,75,R,5,0.865908093
150,50,R,5,0.914349988
150,75,R,5,0.899664466
50,25,R,5,0.821527114
50,50,R,5,0.822538680
50,75,R,5,0.837942363
100,25,C,4,0.848984779
100,50,C,4,0.851518121
100,75,C,4,0.812462517
150,25,C,4,0.895307085
150,75,C,4,0.864306669
150,50,C,4,0.786151391
50,25,C,5,0.827316583
50,50,C,5,0.838950447
50,75,C,5,0.841882348
100,25,L,4,0.911352917
100,50,L,4,0.922771963
100,75,L,4,0.941270967
150,25,L,4,0.956586072
150,50,L,4,0.891211360
150,75,L,4,0.938529276
50,25,L,4,0.862609021
50,50,L,4,0.873294535
50,75,L,5,0.924895183
150,25,R,4,0.870175246
100,25,R,5,0.873025188
100,50,R,5,0.897335120
100,75,R,5,0.887732362
150,50,R,5,0.858019823
150,75,R,5,0.892260459
50,25,R,5,0.826843830
50,50,R,5,0.809594379
50,75,R,5,0.820631031
100,25,C,4,0.806724026
100,50,C,4,0.853370677
100,75,C,4,0.832338626
150,25,C,4,0.899136143
150,75,C,4,0.863724606
150,50,C,4,0.853628247
50,25,C,5,0.831429293
50,50,C,5,0.828570433
50,75,C,5,0.845434943
100,25,L,4,0.923363625
100,50,L,4,0.914108498
100,75,L,4,0.921198287
150,25,L,4,0.943504836
150,50,L,4,0.944500965
150,75,L,4,0.937423722
50,25,L,4,0.853967726
50,50,L,4,0.844014683
50,75,L,5,0.913886901
150,25,R,4,0.808343102
100,25,R,5,0.880993921
100,50,R,5,0.883010352
100,75,R,5,0.879018640
150,50,R,5,0.873026681
150,75,R,5,0.892984976
50,25,R,5,0.832092000
50,50,R,5,0.806866372
50,75,R,5,0.821997965
100,25,C,4,0.833523389
100,50,C,4,0.858946154
100,75,C,4,0.843228651
150,25,C,4,0.881004682
150,75,C,4,0.846022673
150,50,C,4,0.848324778
50,25,C,5,0.820529206
50,50,C,5,0.832468656
50,75,C,5,0.833037639
100,25,L,4,0.918258012
100,50,L,4,0.913724879
100,75,L,4,0.929013054
150,25,L,4,0.946677819
150,50,L,4,0.920711073
150,75,L,4,0.940572843
50,25,L,4,0.824923834
50,50,L,4,0.882388318
50,75,L,5,0.912697432
150,25,R,4,0.776982486
100,25,R,5,0.871653880
100,50,R,5,0.868614034
100,75,R,5,0.867333636
150,50,R,5,0.899455330
150,75,R,5,0.865087163
50,25,R,5,0.842680621
50,50,R,5,0.829043661
50,75,R,5,0.812095953
100,25,C,4,0.856942266
100,50,C,4,0.868733169
100,75,C,4,0.848668923
150,25,C,4,0.888482990
150,75,C,4,0.874735219
150,50,C,4,0.841215178
50,25,C,5,0.846360844
50,50,C,5,0.824170994
50,75,C,5,0.833439065
100,25,L,4,0.913799075
100,50,L,4,0.921693664
100,75,L,4,0.933516637
150,25,L,4,0.937455584
150,50,L,4,0.953931869
150,75,L,4,0.920875948
50,25,L,4,0.850469028
50,50,L,4,0.866212537
50,75,L,5,0.906265396
150,25,R,4,0.795759529
100,25,R,5,0.844764513
100,50,R,5,0.857666364
100,75,R,5,0.861345316
150,50,R,5,0.866325346
150,75,R,5,0.865776902
50,25,R,5,0.840388517
50,50,R,5,0.854644539
50,75,R,5,0.814597299
100,25,C,4,0.861113038
100,50,C,4,0.869110724
100,75,C,4,0.836246890
150,25,C,4,0.881632473
150,75,C,4,0.848759712
150,50,C,4,0.872126883
50,25,C,5,0.830696996
50,50,C,5,0.809781414
50,75,C,5,0.824415238
100,25,L,4,0.933369881
100,50,L,4,0.928945927
100,75,L,4,0.919505199
150,25,L,4,0.919528124
150,50,L,4,0.930239668
150,75,L,4,0.928119172
50,25,L,4,0.849806672
50,50,L,4,0.852476485
50,75,L,5,0.914413255
150,25,R,4,0.785309431
100,25,R,5,0.880119034
100,50,R,5,0.877163818
100,75,R,5,0.877038170
150,50,R,5,0.851477169
150,75,R,5,0.888998245
50,25,R,5,0.826980967
50,50,R,5,0.827929210
50,75,R,5,0.823148861
100,25,C,4,0.847875186
100,50,C,4,0.868092319
100,75,C,4,0.849393378
150,25,C,4,0.896192959
150,75,C,4,0.866403009
150,50,C,4,0.858551163
50,25,C,5,0.832819281
50,50,C,5,0.818927670
50,75,C,5,0.810444582
100,25,L,4,0.931613488
100,50,L,4,0.938362512
100,75,L,4,0.927198111
150,25,L,4,0.948192281
150,50,L,4,0.925628136
150,75,L,4,0.954008134
50,25,L,4,0.835142502
50,50,L,4,0.879428835
50,75,L,5,0.915523954
150,25,R,4,0.827499974
100,25,R,5,0.846399097
100,50,R,5,0.872450182
100,75,R,5,0.871070418
150,50,R,5,0.914446863
150,75,R,5,0.892971919
50,25,R,5,0.833603314
50,50,R,5,0.814052292
50,75,R,5,0.847673704
100,25,C,4,0.850775165
100,50,C,4,0.851493523
100,75,C,4,0.779355599
150,25,C,4,0.872762194
150,75,C,4,0.845261071
150,50,C,4,0.835982717
50,25,C,5,0.828588798
50,50,C,5,0.840895052
50,75,C,5,0.829784789
100,25,L,4,0.934506720
100,50,L,4,0.923202906
100,75,L,4,0.922822365
150,25,L,4,0.940963593
150,50,L,4,0.923027472
150,75,L,4,0.955782147
50,25,L,4,0.875119667
50,50,L,4,0.868022730
50,75,L,5,0.910939916
150,25,R,4,0.851343808
100,25,R,5,0.877877842
100,50,R,5,0.866624892
100,75,R,5,0.857519700
150,50,R,5,0.845739468
150,75,R,5,0.887487786
50,25,R,5,0.815406051
50,50,R,5,0.830068110
50,75,R,5,0.809648856
100,25,C,4,0.867657010
100,50,C,4,0.835545659
100,75,C,4,0.868947726
150,25,C,4,0.820472862
150,75,C,4,0.848325848
150,50,C,4,0.851564506
50,25,C,5,0.852766915
50,50,C,5,0.835219620
50,75,C,5,0.830852103
100,25,L,4,0.935573115
100,50,L,4,0.912942202
100,75,L,4,0.932390416
150,25,L,4,0.931224219
150,50,L,4,0.940290642
150,75,L,4,0.938461244
50,25,L,4,0.852083106
50,50,L,4,0.866078703
50,75,L,5,0.909971754
150,25,R,4,0.802244993
100,25,R,5,0.864055692
100,50,R,5,0.856168041
100,75,R,5,0.890820896
150,50,R,5,0.886382737
150,75,R,5,0.866396094
50,25,R,5,0.800642753
50,50,R,5,0.828848306
50,75,R,5,0.836565937
100,25,C,4,0.808592195
100,50,C,4,0.835027436
100,75,C,4,0.772450288
150,25,C,4,0.853950298
150,75,C,4,0.886295568
150,50,C,4,0.860620557
50,25,C,5,0.825164290
50,50,C,5,0.822274700
50,75,C,5,0.844455694
100,25,L,4,0.933986791
100,50,L,4,0.927207990
100,75,L,4,0.919886132
150,25,L,4,0.911802143
150,50,L,4,0.892886585
150,75,L,4,0.934177942
50,25,L,4,0.823637957
50,50,L,4,0.848360580
50,75,L,5,0.917285715
150,25,R,4,0.786494054
100,25,R,5,0.898523192
100,50,R,5,0.857270908
100,75,R,5,0.848207239
150,50,R,5,0.913943770
150,75,R,5,0.893535989
50,25,R,5,0.787539954
50,50,R,5,0.807843718
50,75,R,5,0.825454326
100,25,C,4,0.856893880
100,50,C,4,0.828942328
100,75,C,4,0.836410564
150,25,C,4,0.836861644
150,75,C,4,0.859335094
150,50,C,4,0.865739218
50,25,C,5,0.842552787
50,50,C,5,0.813737759
50,75,C,5,0.825492789
100,25,L,4,0.927989628
100,50,L,4,0.922886153
100,75,L,4,0.924405205
150,25,L,4,0.965727173
150,50,L,4,0.955606879
150,75,L,4,0.943817184
50,25,L,4,0.846559998
50,50,L,4,0.833237999
50,75,L,5,0.926964514
150,25,R,4,0.828391405
100,25,R,5,0.857425826
100,50,R,5,0.834151695
100,75,R,5,0.885363486
150,50,R,5,0.890683702
150,75,R,5,0.902284101
50,25,R,5,0.813941923
50,50,R,5,0.810533867
50,75,R,5,0.826841919
100,25,C,4,0.869756924
100,50,C,4,0.854890867
100,75,C,4,0.831854879
150,25,C,4,0.888114615
150,75,C,4,0.806759512
150,50,C,4,0.868798146
50,25,C,5,0.813891170
50,50,C,5,0.841195141
50,75,C,5,0.834615861
100,25,L,4,0.927631782
100,50,L,4,0.941724745
100,75,L,4,0.936262830
150,25,L,4,0.961569483
150,50,L,4,0.932238913
150,75,L,4,0.936171686
50,25,L,4,0.872786960
50,50,L,4,0.872543361
50,75,L,5,0.910209359
150,25,R,4,0.771425314
100,25,R,5,0.859184252
100,50,R,5,0.875546968
100,75,R,5,0.869640429
150,50,R,5,0.888767834
150,75,R,5,0.895317139
50,25,R,5,0.809275529
50,50,R,5,0.817354480
50,75,R,5,0.838879466
100,25,C,4,0.828586639
100,50,C,4,0.859501514
